target,pred_mean,pred_std,lower_95,upper_95
9.226999988810112,9.292712787579232,0.026708392211099156,9.240364345692402,9.345061253490359
9.250500005028503,9.288481916421773,0.027372387784755044,9.234832030237458,9.342131778581791
9.280800002835656,9.307388654940073,0.02877716659609698,9.250985415979377,9.36379189390077
9.24650000737948,9.325902884469738,0.0293693084960239,9.268339031649269,9.383466737290204
9.239000005781485,9.305500393127812,0.036359790759616664,9.234235194590214,9.376765591665407
9.252500003853015,9.301409439484726,0.027032353870084132,9.24842601136466,9.35439286760479
9.266899976170064,9.307792407300399,0.03378157511918651,9.241580527754568,9.374004286846228
9.260200007735891,9.317991490784499,0.029049629168243735,9.261054215692797,9.374928789900498
9.26150001057547,9.315404698469509,0.03140901347985583,9.253843034211178,9.376966386752137
9.277799992586738,9.30663823195262,0.031815312415820814,9.244280210248135,9.368996229632806
9.242399996575864,9.307822870110876,0.03126829115148456,9.246537028823443,9.36910871139831
9.243200005715389,9.286252749814022,0.028167763237709153,9.231043926901064,9.341461548702679
9.24659999650977,9.277281404079659,0.027460352753654986,9.22345911952942,9.331103712654196
9.314400002306899,9.277306389350082,0.02460488019201182,9.229080829399024,9.32553194930114
9.278699990856554,9.317090195202564,0.036655439782837994,9.245245530585528,9.3889348598196
9.214399989008397,9.30750027183083,0.031078012701414977,9.246587359728768,9.368413159908595
9.220900003206285,9.245646592224425,0.02846674863538248,9.189851768622841,9.301441439850306
9.229700007643858,9.241273569292836,0.027090570751385996,9.188176049779269,9.294371088806402
9.268599983579405,9.238733456189802,0.027253503543705922,9.185316581676483,9.29215033070312
9.24639999422489,9.28392147993771,0.029222571083919645,9.226645246018695,9.341197713856726
9.206100002295175,9.276254941902621,0.0265297024820109,9.224256726239096,9.32825313354185
9.241600011460639,9.237097905973295,0.026164947564199733,9.185814605384062,9.288381206562528
9.237099996087263,9.271051663239717,0.025503051113623904,9.221065674768631,9.321037627686506
9.213699993023463,9.27749089596244,0.027441067248046784,9.223706401633718,9.331275390291164
9.236100008687156,9.251738601761156,0.028577440590648484,9.195726814719961,9.307750412826648
9.230200001343912,9.265846750924517,0.023165602488046555,9.22044217215007,9.311251329698962
9.237400011526734,9.262574329155086,0.02387032825674511,9.215788473339291,9.309360184970881
9.261300008290588,9.275719055900634,0.029192901075291645,9.218500960783949,9.332937151017317
9.311700007497453,9.30331668049279,0.026330240743845733,9.251709412238498,9.354923948747082
9.309800021827531,9.357926793863221,0.031278666645392424,9.296620628019271,9.419232959707172
9.330600019212175,9.372950052580144,0.03597531189274996,9.302438448237401,9.443461656922889
9.351299979417933,9.389082993644053,0.03522363063266401,9.320044655381556,9.45812133190655
9.332400015751807,9.416240733330964,0.03937743484362154,9.339060944700943,9.493420521960985
9.35630001251566,9.400766394385702,0.037686574685929605,9.32690070968298,9.474632079088423
9.391099977647594,9.416765472058456,0.03691250878573099,9.34441696985361,9.489113974263303
9.441399987724166,9.437244168475173,0.038539779628372524,9.361706200403564,9.512782136546784
9.44070001576353,9.47849888602665,0.0487233404126138,9.383001146385581,9.57399662566772
9.439800017493715,9.5033546654814,0.04190540066073465,9.4212200574834,9.585489273479402
9.467800001036885,9.497083746993857,0.04375452689076594,9.411324881375124,9.582842612612591
9.435800019844692,9.5063581352293,0.036714488505474874,9.434397721542167,9.578318548916432
9.407899977383215,9.475590120063377,0.041499137761217386,9.394251821462932,9.55692841866382
