timestamp,GBP_USD,GBP_EUR,GBP_JPY,GBP_KRW,GBP_CHF,target
27-Feb-26,1.3443,1.1386,209.8194,1936.1329,1.0337,9.2234
26-Feb-26,1.3515,1.1454,210.887,1933.7425,1.0456,9.246
25-Feb-26,1.3534,1.1468,211.6379,1929.8266,1.0467,9.2787
24-Feb-26,1.3515,1.148,210.7181,1948.0476,1.047,9.2968
23-Feb-26,1.3494,1.1441,208.3888,1947.6949,1.0447,9.2933
20-Feb-26,1.3501,1.1453,209.0697,1952.8791,1.0456,9.3133
19-Feb-26,1.3454,1.1437,208.537,1948.2334,1.0434,9.2807
18-Feb-26,1.3545,1.1457,208.9867,1959.0924,1.0448,9.3282
17-Feb-26,1.3503,1.1432,207.6685,1949.8353,1.0449,9.3048
16-Feb-26,1.3633,1.15,209.2112,1966.4745,1.0489,9.3876
13-Feb-26,1.3612,1.1484,208.4482,1965.4408,1.0486,9.3997
12-Feb-26,1.3654,1.1487,208.4215,1960.0317,1.0483,9.4101
11-Feb-26,1.3633,1.1496,209.4446,1976.8302,1.0532,9.4255
10-Feb-26,1.3674,1.1477,210.8736,1991.0301,1.0462,9.448
09-Feb-26,1.3678,1.1482,213.1707,1989.9532,1.0483,9.4582
06-Feb-26,1.3615,1.1519,213.5298,1993.0267,1.0554,9.4361
05-Feb-26,1.3528,1.1473,212.1664,1982.2173,1.0515,9.3832
04-Feb-26,1.3664,1.1583,214.0534,1992.1702,1.062,9.4839
03-Feb-26,1.3703,1.16,213.384,1983.842,1.0622,9.5015
02-Feb-26,1.3628,1.1557,212.148,1983.1171,1.0651,9.464
30-Jan-26,1.372,1.1534,211.5898,1982.7115,1.0566,9.5373
29-Jan-26,1.3764,1.1537,210.3269,1977.402,1.0571,9.5693
28-Jan-26,1.379,1.1546,211.6282,1977.8101,1.0609,9.577
27-Jan-26,1.3751,1.1507,210.728,1978.6346,1.056,9.5558
26-Jan-26,1.3708,1.1523,210.8488,1975.1822,1.061,9.5254
23-Jan-26,1.3564,1.1536,214.4672,1987.8991,1.0704,9.4435
22-Jan-26,1.3478,1.1486,213.4848,1976.6161,1.0658,9.3923
21-Jan-26,1.3428,1.1475,212.4499,1966.5514,1.0662,9.3443
20-Jan-26,1.3457,1.1475,212.5197,1987.0202,1.0634,9.3593
19-Jan-26,1.3422,1.1531,212.1548,1977.215,1.0698,9.3372
16-Jan-26,1.3378,1.1539,211.4594,1972.9272,1.0742,9.321
15-Jan-26,1.3387,1.1538,212.2296,1966.7981,1.0755,9.3201
14-Jan-26,1.3457,1.1541,212.7809,1972.8911,1.0748,9.3781
13-Jan-26,1.3442,1.1536,213.627,1984.9129,1.0752,9.3715
12-Jan-26,1.3475,1.1535,212.8646,1977.2002,1.0729,9.3834
09-Jan-26,1.3419,1.1527,211.8446,1959.148,1.0749,9.3581
08-Jan-26,1.3442,1.1521,210.8568,1952.7811,1.0735,9.3861
07-Jan-26,1.3481,1.1532,211.2192,1952.8122,1.0737,9.4213
06-Jan-26,1.3507,1.1549,211.4859,1955.5029,1.0736,9.4295
05-Jan-26,1.3503,1.1537,211.4232,1952.7498,1.0717,9.4399
02-Jan-26,1.3497,1.1486,211.3484,1949.5087,1.0668,9.4038
31-Dec-25,1.3451,1.1454,210.8377,1941.0667,1.0657,9.3889
30-Dec-25,1.3473,1.1457,210.6167,1941.3313,1.0654,9.4219
29-Dec-25,1.35,1.1472,210.5055,1937.088,1.0656,9.4431
24-Dec-25,1.3507,1.1468,210.4671,1954.488,1.0655,9.4675
23-Dec-25,1.3484,1.1451,210.8752,1999.7514,1.065,9.4628
22-Dec-25,1.3454,1.1437,211.1942,1991.8781,1.0659,9.4611
19-Dec-25,1.3362,1.1411,210.4102,1975.1905,1.0634,9.3993
18-Dec-25,1.3395,1.1422,208.3257,1975.8295,1.0634,9.4206
17-Dec-25,1.34,1.1401,208.2349,1976.4531,1.0647,9.4296
16-Dec-25,1.3417,1.1399,207.6539,1976.2505,1.0669,9.4351
15-Dec-25,1.3394,1.1387,207.8224,1965.884,1.0651,9.4297
12-Dec-25,1.3355,1.1377,208.1844,1974.7104,1.0627,9.4208
11-Dec-25,1.3435,1.1428,208.4776,1973.0641,1.066,9.473
10-Dec-25,1.3321,1.1442,208.447,1959.0395,1.0692,9.4159
09-Dec-25,1.3297,1.1434,208.5834,1955.3903,1.0731,9.3897
08-Dec-25,1.3312,1.1452,207.4742,1955.7658,1.0754,9.4133
05-Dec-25,1.3343,1.1454,207.149,1963.7091,1.0729,9.4297
04-Dec-25,1.3373,1.1456,206.7934,1969.4952,1.0711,9.454
03-Dec-25,1.3331,1.1434,206.9238,1952.8449,1.0672,9.4054
02-Dec-25,1.3201,1.1374,205.7706,1938.3688,1.062,9.3323
01-Dec-25,1.3252,1.1396,205.5385,1943.5648,1.0633,9.3694
28-Nov-25,1.3252,1.1417,206.7698,1943.2795,1.0638,9.3676
27-Nov-25,1.3252,1.143,207.1276,1937.7867,1.0671,9.3741
26-Nov-25,1.3226,1.1412,206.8745,1943.5871,1.0656,9.3503
25-Nov-25,1.3177,1.1396,205.751,1934.0071,1.0644,9.3286
24-Nov-25,1.3098,1.136,205.3766,1933.7232,1.0579,9.3082
21-Nov-25,1.3085,1.1375,204.8182,1930.0946,1.058,9.3039
20-Nov-25,1.3096,1.136,206.4898,1924.7439,1.0562,9.3215
19-Nov-25,1.308,1.1328,204.7085,1919.8497,1.0523,9.3094
18-Nov-25,1.3144,1.1348,204.0935,1922.3757,1.0496,9.3461
17-Nov-25,1.3177,1.1362,204.507,1924.3954,1.0482,9.3669
14-Nov-25,1.314,1.1314,202.9133,1910.076,1.0424,9.3256
13-Nov-25,1.3199,1.134,203.5352,1934.3135,1.0464,9.3613
12-Nov-25,1.313,1.1325,203.1736,1928.193,1.0467,9.3406
11-Nov-25,1.3173,1.136,202.8313,1926.6435,1.0535,9.379
10-Nov-25,1.3148,1.1388,202.5186,1914.3948,1.0604,9.3665
07-Nov-25,1.3152,1.1365,201.4021,1923.4529,1.0583,9.3729
06-Nov-25,1.3102,1.1354,200.5196,1900.5892,1.0573,9.332
05-Nov-25,1.3042,1.1361,201.2369,1883.2969,1.0579,9.3005
04-Nov-25,1.3046,1.1353,200.1137,1878.2785,1.0557,9.3084
03-Nov-25,1.3146,1.1407,202.5799,1882.0471,1.0615,9.3714
31-Oct-25,1.3139,1.1384,202.392,1876.8742,1.0546,9.3578
30-Oct-25,1.3147,1.1368,202.6862,1880.7777,1.0544,9.3512
29-Oct-25,1.3241,1.1353,201.1507,1881.5329,1.0537,9.3871
28-Oct-25,1.3278,1.1389,202.0105,1902.5064,1.0526,9.4219
27-Oct-25,1.3329,1.1455,204.047,1909.9124,1.0617,9.4759
24-Oct-25,1.3301,1.144,203.1917,1914.2944,1.0578,9.4801
23-Oct-25,1.3322,1.1471,203.3137,1914.0983,1.0596,9.4911
22-Oct-25,1.3355,1.1501,202.8415,1909.4665,1.0626,9.5204
21-Oct-25,1.3373,1.1523,203.1024,1914.472,1.0641,9.5269
20-Oct-25,1.3416,1.1512,202.0383,1906.2124,1.0609,9.5571
17-Oct-25,1.3392,1.1479,201.4492,1903.7933,1.0614,9.5476
16-Oct-25,1.3434,1.1505,202.5511,1900.1453,1.0681,9.5723
15-Oct-25,1.3365,1.1497,202.3461,1902.5946,1.0674,9.5312
14-Oct-25,1.3297,1.1469,201.895,1903.0667,1.0663,9.4978
13-Oct-25,1.3327,1.1526,203.0692,1902.6844,1.0732,9.5099
10-Oct-25,1.3302,1.1489,202.7956,1893.6727,1.0707,9.4909
09-Oct-25,1.3333,1.1513,204.0549,1894.686,1.0726,9.5128
08-Oct-25,1.3421,1.1547,204.6828,1910.3142,1.0744,9.5967
07-Oct-25,1.3431,1.1515,203.0499,1898.539,1.0719,9.5952
06-Oct-25,1.348,1.1505,202.1528,1900.1071,1.0721,9.629
03-Oct-25,1.3472,1.1475,198.6379,1894.0824,1.0714,9.6131
02-Oct-25,1.3421,1.1458,197.7316,1887.6435,1.0714,9.5768
01-Oct-25,1.3507,1.1498,198.3632,1893.1656,1.0766,9.6257
30-Sep-25,1.3462,1.1458,198.8203,1889.7821,1.0711,9.5949
29-Sep-25,1.3419,1.1439,199.4801,1877.9488,1.0702,9.5618
26-Sep-25,1.3402,1.1463,200.3591,1888.6533,1.0701,9.5704
25-Sep-25,1.3348,1.1432,199.732,1881.7973,1.0682,9.5353
24-Sep-25,1.3451,1.1454,200.0365,1887.4376,1.0685,9.6025
23-Sep-25,1.3525,1.1466,199.8448,1884.9637,1.0724,9.6212
22-Sep-25,1.3495,1.1466,199.5641,1878.9561,1.0711,9.6041
19-Sep-25,1.3483,1.1468,199.4001,1883.265,1.0719,9.5956
18-Sep-25,1.3552,1.1508,200.5899,1883.4569,1.0738,9.639
17-Sep-25,1.3659,1.1527,199.8926,1879.6765,1.0748,9.6924
16-Sep-25,1.3657,1.1523,200.1019,1885.7237,1.0756,9.7052
15-Sep-25,1.359,1.1559,200.3506,1884.2807,1.0801,9.6757
12-Sep-25,1.3559,1.1564,200.2184,1887.9466,1.0803,9.6614
11-Sep-25,1.3557,1.156,199.5455,1882.5928,1.079,9.6487
10-Sep-25,1.3551,1.1554,199.7485,1878.8055,1.0802,9.6436
09-Sep-25,1.354,1.1542,199.1593,1879.3638,1.0767,9.6409
08-Sep-25,1.3535,1.1524,199.9796,1877.7512,1.0744,9.6429
05-Sep-25,1.352,1.152,198.8522,1876.3191,1.0786,9.6342
04-Sep-25,1.3427,1.154,199.7132,1873.5633,1.083,9.5902
03-Sep-25,1.3434,1.1517,199.0375,1865.8057,1.0794,9.5921
02-Sep-25,1.3397,1.1487,198.3895,1865.4184,1.0754,9.5634
01-Sep-25,1.3548,1.1568,199.5479,1887.2751,1.0841,9.6653
29-Aug-25,1.3509,1.1543,198.36,1878.4149,1.0795,9.6225
28-Aug-25,1.3511,1.1577,198.5853,1871.5319,1.0835,9.6234
27-Aug-25,1.346,1.1611,199.0263,1879.1641,1.0821,9.6339
26-Aug-25,1.3479,1.1564,198.8011,1879.004,1.0835,9.6476
22-Aug-25,1.3525,1.1542,198.614,1867.7335,1.0841,9.6989
21-Aug-25,1.3427,1.156,198.9344,1882.5527,1.0849,9.6456
20-Aug-25,1.3472,1.1551,198.0317,1883.0959,1.0828,9.6735
19-Aug-25,1.3503,1.1568,199.4798,1876.9845,1.0886,9.7026
18-Aug-25,1.3516,1.1588,199.9699,1875.3197,1.0909,9.7146
15-Aug-25,1.356,1.1578,199.1286,1880.4737,1.0918,9.7433
14-Aug-25,1.3556,1.1625,199.9307,1884.4873,1.0941,9.7312
13-Aug-25,1.3572,1.158,199.712,1870.4252,1.0911,9.7413
12-Aug-25,1.3489,1.157,199.8456,1871.0977,1.0915,9.697
11-Aug-25,1.3408,1.1562,198.4913,1867.2759,1.0895,9.6454
08-Aug-25,1.3439,1.1529,198.6479,1868.18,1.0852,9.6627
07-Aug-25,1.3404,1.1531,197.6956,1858.5651,1.083,9.6318
06-Aug-25,1.3331,1.1465,196.4782,1849.8468,1.0764,9.5806
05-Aug-25,1.329,1.1491,195.9611,1844.971,1.0729,9.553
04-Aug-25,1.3294,1.1496,195.7268,1841.0966,1.0746,9.549
01-Aug-25,1.3263,1.1478,196.4258,1841.69,1.0696,9.5414
31-Jul-25,1.3232,1.1561,199.1142,1846.6212,1.0745,9.54
30-Jul-25,1.3291,1.1577,197.9362,1848.5189,1.0776,9.574
29-Jul-25,1.3328,1.1567,197.8875,1849.5532,1.076,9.5712
28-Jul-25,1.3412,1.1525,198.8664,1861.5722,1.0744,9.6287
25-Jul-25,1.343,1.145,198.4014,1856.9258,1.07,9.6239
24-Jul-25,1.3542,1.1509,198.7689,1854.5761,1.0764,9.684
23-Jul-25,1.356,1.1557,198.5461,1866.074,1.0764,9.7041
22-Jul-25,1.3501,1.1518,197.743,1866.2043,1.0742,9.683
21-Jul-25,1.3493,1.1536,198.9132,1867.1596,1.0765,9.6771
18-Jul-25,1.3442,1.1541,199.5801,1866.825,1.0755,9.6477
17-Jul-25,1.341,1.1572,199.1043,1866.361,1.0795,9.6379
16-Jul-25,1.3392,1.1552,198.8377,1866.664,1.0773,9.6268
15-Jul-25,1.3397,1.153,199.36,1856.1052,1.0725,9.6253
14-Jul-25,1.3447,1.151,198.3036,1859.5203,1.0714,9.6442
11-Jul-25,1.3505,1.1551,198.9827,1857.9504,1.0755,9.6837
10-Jul-25,1.3555,1.1605,198.5943,1862.0775,1.0809,9.7345
09-Jul-25,1.3588,1.1599,199.0234,1867.1407,1.0802,9.7634
08-Jul-25,1.3545,1.1584,198.989,1859.3686,1.0809,9.7294
07-Jul-25,1.3636,1.1616,198.8197,1864.3003,1.0867,9.7845
04-Jul-25,1.3643,1.1583,197.1755,1858.7632,1.0825,9.7756
03-Jul-25,1.3646,1.161,198.0039,1861.1915,1.0863,9.7842
02-Jul-25,1.3594,1.1552,195.7872,1848.5937,1.0786,9.7395
01-Jul-25,1.3718,1.1646,196.7779,1861.2445,1.0861,9.8258
30-Jun-25,1.3703,1.1674,197.9535,1854.7353,1.0908,9.8162
27-Jun-25,1.3715,1.1704,198.7098,1866.7212,1.0968,9.8387
26-Jun-25,1.3733,1.1729,198.3183,1860.3409,1.0984,9.8352
25-Jun-25,1.3624,1.1724,198.5085,1858.5179,1.098,9.7796
24-Jun-25,1.3623,1.1726,197.1721,1850.7869,1.097,9.7667
23-Jun-25,1.3489,1.1698,197.6942,1861.6153,1.0977,9.6868
20-Jun-25,1.3465,1.1695,196.4673,1847.3833,1.1012,9.6673
19-Jun-25,1.3427,1.1707,195.6308,1855.0724,1.0997,9.657
18-Jun-25,1.3452,1.169,194.7917,1845.527,1.1002,9.6749
17-Jun-25,1.3512,1.1723,196.174,1850.7386,1.1022,9.7112
16-Jun-25,1.3596,1.173,195.8572,1844.379,1.1024,9.7653
13-Jun-25,1.3576,1.1759,195.6569,1858.1737,1.1023,9.7545
12-Jun-25,1.3595,1.1737,195.4073,1843.822,1.1054,9.7522
11-Jun-25,1.3538,1.1792,196.0442,1855.4176,1.1098,9.7466
10-Jun-25,1.3515,1.183,195.6967,1847.9592,1.1108,9.7147
09-Jun-25,1.3545,1.1874,195.8882,1837.5283,1.113,9.7296
06-Jun-25,1.3527,1.1876,196.0057,1841.3219,1.1136,9.7296
05-Jun-25,1.3591,1.1862,194.9765,1841.1456,1.1143,9.7426
04-Jun-25,1.3577,1.1876,194.3412,1855.3581,1.1111,9.748
03-Jun-25,1.3529,1.1875,194.5128,1863.8756,1.1137,9.7238
02-Jun-25,1.3553,1.1852,193.3674,1865.7873,1.1069,9.7704
30-May-25,1.3482,1.1876,194.5183,1861.0553,1.1075,9.7097
29-May-25,1.3483,1.1879,194.7013,1850.6496,1.1116,9.6913
28-May-25,1.3471,1.1919,195.1274,1848.7196,1.113,9.6806
27-May-25,1.3521,1.1921,195.236,1856.6756,1.1179,9.7235
23-May-25,1.3496,1.1896,192.5407,1845.686,1.1083,9.6812
22-May-25,1.3424,1.1903,192.9834,1854.284,1.1126,9.6666
21-May-25,1.3437,1.1848,193.0489,1841.4387,1.1077,9.6743
20-May-25,1.3369,1.1864,193.2689,1862.0544,1.1112,9.6463
19-May-25,1.3367,1.1878,193.6811,1857.9328,1.1127,9.6448
16-May-25,1.3265,1.1893,193.6166,1858.6027,1.1134,9.5642
15-May-25,1.3279,1.187,193.6868,1858.0937,1.1114,9.5725
14-May-25,1.3305,1.1866,194.6648,1857.1485,1.1167,9.5854
13-May-25,1.326,1.188,196.0425,1882.9465,1.116,9.5471
12-May-25,1.3202,1.1881,195.633,1871.0288,1.1135,9.4981
09-May-25,1.3305,1.1808,192.9219,1861.0933,1.103,9.629
08-May-25,1.331,1.1801,193.015,1861.8694,1.1009,9.6338
07-May-25,1.3366,1.1757,191.5343,1859.816,1.0964,9.6445
06-May-25,1.3372,1.1791,191.0257,1844.0255,1.1019,9.6421
02-May-25,1.3321,1.1718,191.8496,1856.5242,1.0969,9.608
01-May-25,1.3296,1.1785,193.2567,1906.4152,1.1067,9.6773
30-Apr-25,1.3356,1.1749,190.4962,1903.7731,1.0975,9.7135
29-Apr-25,1.3389,1.1762,190.6192,1920.2236,1.1035,9.7335
28-Apr-25,1.3393,1.1768,191.3186,1923.096,1.1053,9.7584
25-Apr-25,1.3309,1.1707,191.6296,1917.7404,1.1042,9.7041
24-Apr-25,1.3315,1.1708,189.6983,1908.081,1.1008,9.7019
23-Apr-25,1.3275,1.1692,189.3408,1891.2645,1.0993,9.6717
22-Apr-25,1.3379,1.1656,188.2763,1906.2242,1.0891,9.7848
17-Apr-25,1.3233,1.166,188.1997,1873.8788,1.085,9.6656
16-Apr-25,1.3257,1.1646,188.9255,1877.2111,1.0809,9.6854
15-Apr-25,1.3245,1.1691,189.0393,1889.0085,1.0829,9.6949
14-Apr-25,1.3187,1.1601,188.9631,1874.4859,1.0776,9.6478
11-Apr-25,1.3059,1.1516,187.4358,1862.6705,1.064,9.5217
10-Apr-25,1.296,1.1586,187.4664,1879.1222,1.0802,9.48
09-Apr-25,1.2757,1.1555,184.6329,1879.4987,1.0722,9.4145
08-Apr-25,1.2757,1.169,187.9606,1883.4398,1.0951,9.4156
07-Apr-25,1.2755,1.1678,188.2319,1869.2453,1.098,9.3388
04-Apr-25,1.294,1.1779,188.3094,1888.9812,1.1079,9.4366
03-Apr-25,1.3168,1.1843,191.5088,1912.3426,1.127,9.5863
02-Apr-25,1.2966,1.1941,194.0945,1894.9226,1.1439,9.4332
01-Apr-25,1.2923,1.1957,192.9135,1901.6816,1.1407,9.4083
31-Mar-25,1.291,1.1951,193.0164,1902.8797,1.142,9.3795
28-Mar-25,1.2941,1.1955,194.4654,1901.6046,1.1401,9.4087
27-Mar-25,1.2963,1.2003,195.7013,1897.7748,1.143,9.4198
26-Mar-25,1.2887,1.1954,194.1802,1891.0681,1.139,9.3805
25-Mar-25,1.2948,1.1985,193.9082,1897.3914,1.1418,9.4073
24-Mar-25,1.2911,1.1962,194.5946,1894.1083,1.1418,9.3788
21-Mar-25,1.2893,1.1931,192.1003,1890.9607,1.139,9.3566
20-Mar-25,1.2972,1.196,193.0808,1904.2357,1.145,9.4104
19-Mar-25,1.2967,1.192,194.5374,1896.1709,1.1411,9.3848
18-Mar-25,1.2985,1.1884,194.1193,1884.7922,1.1392,9.3884
17-Mar-25,1.2985,1.1889,192.8987,1876.2611,1.1442,9.3852
14-Mar-25,1.2915,1.188,191.8136,1875.3097,1.1436,9.3509
13-Mar-25,1.2943,1.192,191.1811,1884.5202,1.1454,9.3777
12-Mar-25,1.2968,1.1871,192.3414,1882.8239,1.1448,9.3897
11-Mar-25,1.2946,1.1848,190.947,1881.4616,1.1393,9.3572
10-Mar-25,1.2904,1.1906,189.8815,1879.9367,1.1372,9.3684
07-Mar-25,1.2924,1.1889,190.6475,1871.5877,1.1358,9.3566
06-Mar-25,1.2891,1.1917,191.0962,1864.5542,1.1423,9.3377
05-Mar-25,1.2868,1.1953,191.6164,1861.2839,1.1433,9.3135
04-Mar-25,1.2716,1.208,188.6726,1855.0198,1.1321,9.2429
03-Mar-25,1.2699,1.2112,190.7834,1849.8506,1.1408,9.2666
28-Feb-25,1.2592,1.2108,189.7375,1839.865,1.1362,9.1829
27-Feb-25,1.2628,1.2125,189.343,1829.3712,1.1355,9.2146
26-Feb-25,1.2695,1.2084,189.7776,1821.2247,1.1346,9.214
25-Feb-25,1.2655,1.2054,188.647,1813.643,1.1307,9.1803
24-Feb-25,1.2621,1.2055,188.4178,1803.4505,1.1319,9.1487
21-Feb-25,1.2638,1.209,189.0151,1812.8664,1.137,9.1627
20-Feb-25,1.2641,1.2068,188.9956,1814.1099,1.1373,9.1543
19-Feb-25,1.259,1.2078,190.6441,1814.0301,1.1378,9.171
18-Feb-25,1.2615,1.2053,191.3128,1817.6954,1.1374,9.1847
17-Feb-25,1.2607,1.2029,190.8183,1819.2377,1.1359,9.1601
14-Feb-25,1.2618,1.2007,191.9703,1815.3327,1.1328,9.1512
13-Feb-25,1.2523,1.2003,191.771,1812.0092,1.1335,9.1296
12-Feb-25,1.2434,1.1985,192.0369,1808.3699,1.1357,9.098
11-Feb-25,1.2406,1.1998,189.1777,1802.7673,1.1329,9.068
10-Feb-25,1.239,1.2011,187.8372,1796.4465,1.1279,9.0538
07-Feb-25,1.2424,1.1997,188.0869,1802.4429,1.1297,9.0764
06-Feb-25,1.2414,1.1973,188.3218,1795.3043,1.1237,9.0504
05-Feb-25,1.2518,1.2011,190.4426,1806.072,1.1272,9.1054
04-Feb-25,1.2477,1.2019,192.9865,1808.8617,1.1302,9.0803
03-Feb-25,1.2412,1.2031,192.0369,1815.0391,1.1315,9.0976
31-Jan-25,1.2426,1.1952,192.3778,1805.0772,1.1284,9.0596
30-Jan-25,1.2467,1.1951,192.1601,1797.6853,1.1311,9.0618
29-Jan-25,1.2434,1.1933,192.7457,1793.6045,1.1271,9.0296
28-Jan-25,1.2432,1.1926,193.5849,1799.849,1.1261,9.0491
27-Jan-25,1.2473,1.188,192.5145,1790.8172,1.1234,9.0398
24-Jan-25,1.2484,1.1871,194.4133,1783.0148,1.1294,9.0389
23-Jan-25,1.2324,1.1852,192.4746,1771.3121,1.1205,8.9882
22-Jan-25,1.2318,1.1822,192.6597,1767.2573,1.1169,8.9705
21-Jan-25,1.2299,1.1825,191.0465,1769.5248,1.1163,8.9435
20-Jan-25,1.2293,1.1819,191.3819,1771.2693,1.1165,8.9432
17-Jan-25,1.2198,1.1844,190.423,1776.4862,1.1145,8.9508
16-Jan-25,1.2235,1.1877,190.1547,1782.6401,1.1155,8.9861
15-Jan-25,1.2258,1.1894,191.5864,1784.5993,1.1176,9.0037
14-Jan-25,1.2201,1.1851,192.7191,1778.9,1.1157,8.9616
13-Jan-25,1.2152,1.1918,191.4104,1783.3298,1.1174,8.9352
10-Jan-25,1.223,1.1931,192.6898,1800.5556,1.1208,8.9978
09-Jan-25,1.2303,1.1945,194.3566,1796.7978,1.1223,9.0519
08-Jan-25,1.2342,1.1982,195.4894,1802.4452,1.1247,9.0751
07-Jan-25,1.2498,1.2049,197.3918,1816.7303,1.1346,9.1737
06-Jan-25,1.2508,1.2034,197.0385,1827.4251,1.1318,9.1971
03-Jan-25,1.2404,1.2058,195.2468,1823.4305,1.1296,9.1302
02-Jan-25,1.2375,1.2045,194.4917,1819.9356,1.1271,9.0818
31-Dec-24,1.2529,1.2099,196.9167,1851.2362,1.1355,9.198
30-Dec-24,1.2511,1.2053,196.6558,1845.0959,1.1342,9.1567
27-Dec-24,1.2577,1.2068,198.1742,1851.3363,1.1337,9.176
24-Dec-24,1.2539,1.2066,197.2949,1828.7755,1.1296,9.1612
23-Dec-24,1.2519,1.2047,196.7032,1818.0367,1.1267,9.151
20-Dec-24,1.2541,1.2062,196.2651,1814.0523,1.1219,9.1514
19-Dec-24,1.2551,1.209,197.9402,1815.6055,1.1268,9.176
18-Dec-24,1.2693,1.2118,195.4962,1825.4544,1.1334,9.2629
17-Dec-24,1.2711,1.2106,195.1252,1827.1979,1.1368,9.263
16-Dec-24,1.2691,1.2079,195.746,1825.5242,1.1326,9.255
13-Dec-24,1.2614,1.2026,193.8407,1809.2662,1.1272,9.1805
12-Dec-24,1.269,1.2116,193.2484,1814.5478,1.1278,9.2314
11-Dec-24,1.2744,1.2148,194.295,1822.5513,1.1268,9.2722
10-Dec-24,1.2738,1.2127,193.7832,1823.8459,1.124,9.2515
09-Dec-24,1.2796,1.2081,193.244,1827.9651,1.1213,9.2885
06-Dec-24,1.2743,1.2064,190.9805,1812.6291,1.1178,9.2761
05-Dec-24,1.2757,1.2066,191.6803,1806.4422,1.1224,9.2706
04-Dec-24,1.2708,1.207,191.122,1797.0573,1.1231,9.2463
03-Dec-24,1.2662,1.204,188.8537,1810.1215,1.1208,9.2432
02-Dec-24,1.2629,1.2062,189.2633,1776.2301,1.1212,9.2101
29-Nov-24,1.2708,1.2033,190.8563,1777.2265,1.1197,9.2142
28-Nov-24,1.2682,1.2019,192.1894,1769.1073,1.1201,9.1925
27-Nov-24,1.2677,1.1993,191.5621,1764.7905,1.117,9.1892
26-Nov-24,1.2563,1.1988,192.8044,1754.3413,1.115,9.1193
25-Nov-24,1.2551,1.1966,193.7561,1759.1356,1.1139,9.0982
22-Nov-24,1.2527,1.2033,194.0432,1760.8452,1.1195,9.0936
21-Nov-24,1.2618,1.2005,194.7196,1764.8413,1.1165,9.1445
20-Nov-24,1.2653,1.2026,196.8189,1770.6485,1.1205,9.1761
19-Nov-24,1.2665,1.1963,194.9903,1763.3353,1.1171,9.1635
18-Nov-24,1.264,1.1954,195.9137,1761.3271,1.1196,9.1488
15-Nov-24,1.2629,1.1987,195.6786,1765.4706,1.1213,9.1386
14-Nov-24,1.2708,1.2016,198.1798,1780.3652,1.1279,9.2016
13-Nov-24,1.2724,1.2017,197.2107,1785.0501,1.1241,9.2101
12-Nov-24,1.2764,1.203,197.228,1796.2457,1.1261,9.2498
11-Nov-24,1.287,1.2087,198.0166,1803.7505,1.1324,9.3069
08-Nov-24,1.2939,1.2037,197.2151,1803.7175,1.1302,9.3087
07-Nov-24,1.2996,1.2021,198.801,1796.1748,1.1328,9.2833
06-Nov-24,1.289,1.2006,198.9559,1802.7448,1.1282,9.2737
05-Nov-24,1.3002,1.1926,197.6889,1794.185,1.1238,9.2406
04-Nov-24,1.2981,1.1909,197.2971,1785.5197,1.1199,9.2223
01-Nov-24,1.296,1.1946,198.2091,1784.8925,1.1279,9.2439
31-Oct-24,1.2856,1.1842,195.8728,1771.3851,1.1117,9.1632
30-Oct-24,1.3012,1.1977,199.2776,1793.837,1.1274,9.2788
29-Oct-24,1.3005,1.2044,199.6126,1797.7161,1.1294,9.292
28-Oct-24,1.2981,1.1998,198.8807,1798.8182,1.1239,9.2705
25-Oct-24,1.2991,1.1994,197.5011,1804.1856,1.1253,9.2609
24-Oct-24,1.2961,1.2003,196.9154,1791.018,1.1227,9.2382
23-Oct-24,1.2948,1.2016,198.1291,1789.7718,1.1226,9.2452
22-Oct-24,1.2975,1.2003,195.8825,1788.6905,1.1227,9.2561
21-Oct-24,1.3002,1.1999,195.328,1795.5397,1.1247,9.2743
18-Oct-24,1.3036,1.2006,195.0176,1784.6903,1.1279,9.2786
17-Oct-24,1.2997,1.2003,195.008,1782.1132,1.1243,9.2746
16-Oct-24,1.3009,1.1957,194.6862,1774.6097,1.1242,9.2821
15-Oct-24,1.3094,1.201,195.4008,1783.4198,1.1287,9.3431
14-Oct-24,1.3057,1.1965,195.6601,1774.129,1.1271,9.2629
11-Oct-24,1.3075,1.1948,195.1565,1767.4894,1.1209,9.2501
10-Oct-24,1.3049,1.1946,194.0508,1764.6596,1.1198,9.2571
09-Oct-24,1.3072,1.194,194.9754,1761.0337,1.1232,9.27
08-Oct-24,1.3093,1.1935,194.2019,1762.7564,1.1231,9.2412
07-Oct-24,1.3079,1.1917,193.8561,1757.855,1.1196,9.2379
04-Oct-24,1.3113,1.1954,194.7272,1767.7814,1.126,9.3023
03-Oct-24,1.3108,1.1898,192.3853,1751.4438,1.1185,9.2435
02-Oct-24,1.3251,1.2006,193.7157,1754.7836,1.127,9.3207
01-Oct-24,1.3289,1.1997,190.8295,1756.6998,1.1231,9.3463
30-Sep-24,1.3413,1.202,191.8457,1762.2147,1.1315,9.3872
27-Sep-24,1.3408,1.1994,191.5462,1753.8083,1.1287,9.3579
26-Sep-24,1.3396,1.1996,194.0137,1768.7686,1.1355,9.3509
25-Sep-24,1.3375,1.1971,193.081,1781.6171,1.1353,9.4015
24-Sep-24,1.339,1.2007,192.3736,1781.1449,1.1326,9.3995
23-Sep-24,1.335,1.1992,191.9468,1782.7724,1.1318,9.4188
